"id_loan","CurrentBalance","loan_age","delq_sts","Margin","countLatePayment","RefinanceRateRelativity","RealGDP","ChangeUnemploymentRate","CurrentLCV","fico","flag_fthb","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","loan_purpose","orig_loan_term","cnt_borr","flag_sc","customerFeedback","Churn","ZIP","Latitude","Longitude"
"F115Q2014767","245000","6","0","-0.07500000000000018","0","-0.3165696296578524","0.9","-0.20000000000000018","-169.12500000000003","710","Y","22744","30","1","P","95","27","247000","95","4.375","C","N","FRM","FL","PU","P","360","1","NA","","No","33401","26.715844","-80.070249"
"F102Q4268716","91671.25","44","0","-1","1","0.36105950757178373","0.4","0","-1508.7434158333335","720","N","47260","25","1","P","92","12","96000","92","6.25","R","N","FRM","VA","SF","P","360","1","NA","","Yes","23401","37.627492","-75.779396"
"F109Q1196403","136346.4","27","0","-0.6749999999999998","0","-0.09127907847911576","2.9","0.09999999999999964","-2820.2099202083336","786","N","NA","0","1","P","68","17","145000","68","4.875","R","N","FRM","KY","SF","N","360","2","NA","what they did do was damage my car so that they could use body parts from a lincoln continental for repairs on my car and make $680.} i told them that i would pick my car up but i was 10 minutes late and  threatened to leave. i told this to  who credited my visa debit card and a few months later charge it back. i notified them the next day after i saw what i paid for on   and paid for it //","Yes","41001","38.917606","-84.40337"
"F109Q4279866","149263.73","21","0","-0.125","0","-0.04837995616924573","0.8","-0.09999999999999964","-2764.4219139583333","749","N","12580","0","1","P","64","37","166000","64","4.625","B","N","FRM","MD","SF","C","180","1","NA","","No","21201","39.294832","-76.622229"
"F110Q2263918","113472.06","19","0","0.15000000000000036","0","-0.5931508553807476","2.7","-0.29999999999999893","-1111.8009395833333","659","N","NA","0","1","P","79","32","123000","79","4.5","R","N","FRM","OH","SF","N","180","2","NA","","No","45601","39.31206","-82.957071"
"F103Q3106423","135462.46","55","0","-0.6500000000000004","0","0.5165730586690902","-2.7","0.20000000000000018","-9232.088081666667","795","N","42044","0","1","P","77","20","195000","77","5.5","R","N","FRM","CA","SF","N","360","1","NA","","No","92701","33.74822","-117.858473"
"F101Q3286591","96000","0","0","0.5750000000000002","0","-0.8971846342005785","-1.3","0.39999999999999947","46.00000000000001","607","N","NA","17","1","P","90","38","96000","90","8.125","T","N","FRM","AL","SF","C","360","2","NA","when i went into the bank and explained my situation to the banker they told me they would investigate and my money would be refunded within 7 to 10 days. i went back to the bank weeks later and still no refund. and on //  sent me  letter in the mail stating they were deny my claim again","Yes","35901","34.049376","-85.934301"
"F114Q2020676","150573.56","12","0","0.6749999999999998","0","-1.3263199036953592","2.6","-0.1999999999999993","911.1596347916666","744","9","33460","0","1","I","80","24","154000","80","5.125","B","N","FRM","MN","CO","P","360","1","NA","","Yes","55301","45.248559","-93.65982"
"F115Q3220166","600680.25","9","0","-0.6749999999999998","0","0.4696612029939282","1.4","0","-4632.200130416666","688","9","31084","0","1","P","70","29","625000","70","3.375","C","N","FRM","CA","SF","N","180","1","Y","","Yes","90001","33.974027","-118.249509"
"F103Q3037707","89000","0","0","-0.40000000000000036","0","-0.8440655175968352","6.9","0","-29.66666666666669","600","N","29620","30","1","P","94","31","89000","94","6.25","R","N","FRM","MI","SF","N","360","2","NA","","No","48801","43.374101","-84.677608"
"F102Q4244122","184000","2","0","-0.07500000000000018","0","-0.26304917958918317","2.1","0","-49.83333333333336","700","N","47894","0","1","P","80","999","184000","80","6.375","T","N","FRM","VA","SF","C","360","1","NA","i called to complain and they said they d give us no charge as a courtesy for a few months. they said it was a free account knowing it would not be free in a few months when he turned .","Yes","22301","38.819895","-77.059577"
"F110Q2134740","588000","4","0","-0.125","0","-0.818898131238389","2.5","0","-159.70833333333385","800","Y","36084","0","1","P","80","31","593000","80","5.125","R","N","FRM","CA","PU","P","360","2","Y","","No","94501","37.773793","-122.278115"
"F102Q1276117","105498.31","16","0","0.22499999999999964","0","-1.3936231428806636","6.9","0","282.8994504166665","653","9","33460","0","1","P","77","999","107000","77","6.875","R","N","FRM","MN","SF","N","360","2","NA","i authorized the auto withdrawal from my checking account on // when the billing due date was  each month. i did nt notice this until receiveing the current statement yesterday // and called retailer s and was only given a $19.} refund. i believe i deserve a full refund of the $250.} charges for .","Yes","55101","44.951483","-93.090649"
"F103Q2286907","173516.89","37","0","-2","0","1.3610595075717837","0.4","0","-8447.150484166668","779","N","33460","0","1","P","61","44","182000","61","5.25","T","N","FRM","MN","SF","N","360","1","NA","","No","55401","44.984577","-93.269097"
"F111Q4259167","42015.93","32","0","-1","0","0.4874818654415769","5","-0.10000000000000053","-906.4866241666667","671","Y","22420","25","1","P","95","31","49000","95","3.75","R","N","FRM","MI","SF","P","180","2","NA","after submitting all of our paperwork we decided to go with a local bank and informed the  branch manager  . after agreeing to proceed with the  loan the branch manager and the loan processor refused to respond to email or return phone calls over the next three days. after receiving no response from the branch manager or loan processor we contacted our  financial advisor to inform seeking her assistance","No","48401","43.347342","-82.670591"
"F116Q2021337","308000","2","0","-0.9750000000000001","0","0.9331517590638789","3.5","0","-865.1666666666665","758","9","39900","0","1","P","76","45","316000","72","2.875","R","N","FRM","NV","SF","C","180","2","NA","i purchase an item from home depot interest-free fro six months. now without resolved this problem they have inflatedthe amount by adding interests which is not proper at all. additionallythey cut down my credit line to the amount owed to them","No","89501","39.525749","-119.813051"
"F109Q2093261","393000","2","0","-1.2999999999999998","0","0.05882610312674341","1.3","0.29999999999999893","-1212.75","790","9","31084","0","1","P","75","38","394000","75","4.75","R","N","FRM","CA","PU","C","360","1","NA","","Yes","90001","33.974027","-118.249509"
"F114Q2199362","217000","2","0","-0.75","0","0.2374818654415769","5","-0.10000000000000053","-407.5","811","N","33460","0","1","P","80","34","218000","80","4","C","N","FRM","MN","SF","P","360","1","NA","","No","55101","44.951483","-93.090649"
"F102Q2073418","61866.37","39","0","0.5750000000000002","0","-1.4430765331681084","3.4","-0.09999999999999964","1075.5483854166664","760","N","NA","30","1","P","95","32","64000","95","7.125","R","N","FRM","NC","SF","P","360","1","NA","","No","27501","35.484941","-78.68457"
"F113Q3341532","182628.84","23","0","0.07500000000000018","1","-0.5418865612328387","2","-0.20000000000000018","-289.32866041666654","725","9","33460","0","1","P","90","36","190000","76","4.625","R","N","FRM","WI","SF","N","360","1","NA","","Yes","54001","45.33433","-92.386607"
"F109Q4306423","342424.35","7","0","-0.6500000000000004","0","0.4919596389103642","2.7","-0.09999999999999964","-3366.72985625","761","9","38060","0","1","P","51","20","375000","51","4.5","C","N","FRM","AZ","PU","N","180","1","NA","","Yes","85201","33.433545","-111.8504"
"F111Q2073051","224871.79","28","0","-0.4249999999999998","0","-0.22059489724222736","4","-0.39999999999999947","1549.4370616666668","776","9","36740","12","1","P","85","31","234000","85","4.625","C","N","FRM","FL","SF","N","360","2","NA","","No","32801","28.541774","-81.374351"
"F101Q3223660","145769.14","15","0","1.7000000000000002","0","-1.929213143586197","0.3","0.20000000000000018","1902.5743208333333","609","N","48424","30","1","P","95","33","147000","95","8.25","T","N","FRM","FL","SF","P","360","1","NA","","No","33401","26.715844","-80.070249"
"F103Q4088464","105000","6","0","-1.3250000000000002","0","0.02745120717640681","3","-0.10000000000000053","-604.4791666666666","586","N","43900","0","1","P","79","999","106000","79","5.625","R","N","FRM","SC","SF","N","360","1","NA","","No","29301","34.934028","-82.010697"
"F104Q2160561","249000","4","0","-0.7750000000000004","0","0.3557685155795376","3.7","-0.1999999999999993","-930.354166666667","760","N","12540","0","1","P","76","55","250000","76","5.875","T","N","FRM","CA","SF","P","360","1","NA","","Yes","93301","35.384336","-119.020562"
"F116Q2005893","126000","5","0","-0.8250000000000002","0","-0.0071665801658085115","3.1","-0.20000000000000018","-291.43750000000006","807","9","41620","0","1","P","51","34","129000","51","3.625","C","N","FRM","UT","SF","N","240","2","NA","","No","84001","40.346686","-110.275956"
"F106Q1145719","214665.47","26","0","-0.09999999999999964","0","-0.3283520872932062","2","0.2999999999999998","-3169.9628308333336","788","N","17140","0","1","P","90","37","221000","80","6.25","T","N","FRM","KY","SF","P","360","2","NA","","No","41001","38.917606","-84.40337"
"F115Q2268061","240138.63","12","0","0.02499999999999991","0","-0.06684824093612107","3.5","0","-1088.7651658333332","788","9","NA","0","1","P","65","20","245000","65","3.875","R","N","FRM","CA","SF","N","360","2","NA","","No","95401","38.449137","-122.793752"
"F101Q3241428","72652.35","12","0","0.625","0","-0.5051916318065643","2","-0.09999999999999964","-41.446054166666705","759","N","33460","0","1","P","95","37","74000","80","7.375","T","N","FRM","MN","SF","P","360","1","NA","they would come up with excuses why they could nt cash my check requesting my finger print each time. i lost most of my retirement money with  now this? ) within months these accounts were closed by the bank with a $0.} balance because the bank depleted my bank account with their ridiculous fees. feel free to check it out","Yes","55301","45.248559","-93.65982"
"F103Q2092830","119000","6","0","-0.15000000000000036","0","-0.4884300159546182","4.8","-0.2999999999999998","15.249999999999865","708","9","47894","0","1","P","74","38","120000","74","6.5","T","N","FRM","MD","SF","C","360","1","NA","","No","20701","39.125563","-76.785436"
"F109Q2275642","305685.16","34","0","0.8250000000000002","0","-1.1394496376936023","1.9","-0.10000000000000142","-4460.8243031249995","745","9","39580","0","1","P","80","40","320000","80","4.875","R","N","FRM","NC","PU","C","360","1","NA","","Yes","27501","35.484941","-78.68457"
"F112Q3038761","181965.87","45","0","-0.04999999999999982","0","-0.1380206596217155","1.4","0","-3561.84345375","743","9","44420","0","1","P","80","20","196000","80","4","C","N","FRM","VA","SF","C","360","1","NA","","No","22901","38.087705","-78.552744"
"F103Q1064409","178173.85","62","0","-0.22499999999999964","0","-0.38891301197928296","2","0.2999999999999998","-5900.975927708334","792","9","21780","0","1","P","80","47","192000","80","6.125","R","N","FRM","IN","SF","N","360","2","NA","","No","47601","38.051443","-87.254533"
"F104Q3006892","109000","1","0","-0.6500000000000004","0","0.2307685155795376","3.7","-0.1999999999999993","-118.08333333333341","765","N","42340","30","1","P","95","44","109000","95","6","T","N","FRM","GA","SF","P","360","1","NA","there is no choice to reach a csr and all the options just go to another menu then another and another and you never reach a person. the problem with my account is they are reporting incorrect balance information so i am worried of fraudulent charges or some other issue as my balance is less than credit line but they report  credit available. sent another message on  and again no response","No","31301","31.750629","-81.60235"
"F111Q3043302","193327.98","24","0","-0.4500000000000002","0","-0.5888282086485392","3.1","-0.20000000000000018","995.24122375","723","N","40140","0","1","P","50","35","200000","50","4.5","B","N","FRM","CA","PU","P","360","2","NA","the salesperson needed to make a phone call to make the changes of my last name and my address. i proceeded to ask the salesperson why would  would be  pulling  my credit bureau? i m not certain the exact response from the salesperson other than something like ... i felt very concerned about the safety of the information i had already provided  under the pretense of changing my last name and changing my address information","No","92501","33.99504","-117.373184"
"F106Q4080337","318461.26","65","1","0.7000000000000002","15","-1.051147905576168","1.9","-0.10000000000000142","-712.6029266666666","762","Y","35004","0","1","P","93","40","336000","80","6.25","T","N","FRM","NY","SF","P","360","1","NA","","No","11701","40.682453","-73.414381"
"F103Q2464616","146290.82","8","0","-1.3499999999999996","0","0.8985641142337011","2.3","-0.09999999999999964","-1711.62386625","750","N","33460","0","1","P","90","38","148000","80","5","T","N","FRM","MN","SF","N","360","1","NA","","No","55301","45.248559","-93.65982"
"F105Q3436766","123000","4","0","-1.7249999999999996","0","0.7450511064144028","2.3","0","-831.3749999999999","677","N","NA","0","1","P","90","49","126000","70","5.125","T","N","FRM","WI","SF","C","120","2","NA","","No","54401","44.963304","-89.704051"
